cell,cell_lat,cell_lon,total_events,dom_vehicle,dom_junction,cell_junction_share,cell_sev_mean,cell_veh_mean,cell_impact_sum,train_events,dom_police_station,pred_daily_viol,actual_daily_viol,pred_total,peak_block,peak_block_label,mean_impact_per_viol,epi_raw,EPI,zone_id
164_191,12.94630745738319,77.58787465121118,62,SCOOTER,No Junction,0.0,0.6209677419354839,0.6516129032258065,19.956,19,Wilson Garden,0.15321753651483436,1.1025641025641026,5.9754839240785405,0,Late Night (00-04),0.322,0.04933604675777666,1.4,42
164_192,12.946194593333333,77.5883005,30,SCOOTER,No Junction,0.0,0.6333333333333333,0.6933333333333334,13.044,12,Wilson Garden,0.1096695983548172,0.46153846153846156,4.2771143358378705,2,Morning Peak (08-12),0.435,0.04770627528434548,1.3,42
164_193,12.947083707843138,77.59064106666666,51,PASSENGER AUTO,BTP122 - Siddapura Junction,1.0,0.6098039215686274,1.0156862745098039,46.9638,39,Wilson Garden,0.321704849549571,0.3076923076923077,12.546489132433269,2,Morning Peak (08-12),0.921,0.29629016643515493,7.5,222
164_196,12.946877568181817,77.59445261363636,22,CAR,"BTP123 - 10th Cross, Wilson Garden",1.0,0.6136363636363636,0.95,20.7012,18,Wilson Garden,0.1689030280597599,0.10256410256410256,6.587218094330637,2,Morning Peak (08-12),0.941,0.15893774940423405,4.3,43
164_265,12.946838305544205,77.6987214093843,48,CAR,No Junction,0.0,0.8270833333333334,1.03125,33.285,42,HAL Old Airport,0.48279430214037905,0.15384615384615385,18.828977783474784,0,Late Night (00-04),0.693,0.3345764513832827,8.3,30
164_266,12.947223290909092,77.69907507272727,22,CAR,No Junction,0.0,0.6,0.7818181818181817,13.104000000000001,22,HAL Old Airport,0.28392843749844043,0.0,11.073209062439176,2,Morning Peak (08-12),0.596,0.1692213487490705,4.5,30
165_156,12.947940954285713,77.53458037714286,35,LORRY/GOODS VEHICLE,No Junction,0.0,0.7971428571428572,1.2685714285714285,34.025,30,Byatarayanapura,0.2928962460120376,0.1282051282051282,11.422953594469465,2,Morning Peak (08-12),0.972,0.2846951511237006,7.2,223
165_157,12.948705905,77.53588875,20,LORRY/GOODS VEHICLE,No Junction,0.0,0.8150000000000001,1.095,17.226,15,Byatarayanapura,0.14389527732692287,0.1282051282051282,5.611915815749993,0,Late Night (00-04),0.861,0.12389383377848058,3.4,224
165_181,12.948408341894176,77.57227377473531,36,SCOOTER,BTP107 - National College Junction,1.0,0.6111111111111112,0.6333333333333333,14.929200000000002,23,V.V.Puram (C.Pet),0.14785551587846021,0.3333333333333333,5.766365119259949,0,Late Night (00-04),0.415,0.06136003908956099,1.7,225
165_186,12.948139686875,77.5799713725,160,SCOOTER,BTP184 - Lalbagh West Gate,1.0,0.6381249999999999,0.6875,95.9244,83,Basavanagudi,0.8034444969624209,1.9743589743589745,31.334335381534416,0,Late Night (00-04),0.6,0.4820666981774525,11.3,226
165_198,12.948682361956521,77.59793849673913,92,SCOOTER,"BTP123 - 10th Cross, Wilson Garden",1.0,0.6771739130434782,0.7945652173913043,87.3379,16,Wilson Garden,0.23273487128838816,1.9487179487179487,9.076659980247138,2,Morning Peak (08-12),0.949,0.22086539285268034,5.8,44
165_266,12.948296528605896,77.69933586520962,83,CAR,No Junction,0.0,0.6373493975903615,0.8963855421686747,64.80199999999999,80,HAL Old Airport,0.8060468813578476,0.07692307692307693,31.435828372956063,2,Morning Peak (08-12),0.781,0.6295226143404791,14.1,30
166_148,12.949867493333333,77.52259779666666,30,CAR,No Junction,0.0,0.8699999999999999,1.23,35.444,23,Byatarayanapura,0.2377661113918191,0.1794871794871795,9.272878344280945,1,Early Morning (04-08),1.181,0.28080177755373836,7.1,227
166_184,12.949263778723406,77.57685718085106,47,CAR,BTP193 - Vasavi Circle,1.0,0.6,0.7872340425531915,26.832,33,V.V.Puram (C.Pet),0.2575270260904143,0.358974358974359,10.043554017526157,1,Early Morning (04-08),0.571,0.14704793189762655,4.0,228
166_197,12.950027659090908,77.59646989545455,22,SCOOTER,BTP122 - Siddapura Junction,1.0,0.6318181818181817,0.7727272727272727,18.837,8,Wilson Garden,0.1117492533315964,0.358974358974359,4.35822087993226,2,Morning Peak (08-12),0.856,0.0956573608518465,2.6,44
166_198,12.949428551351351,77.59759612432433,37,CAR,"BTP123 - 10th Cross, Wilson Garden",0.8648648648648649,0.6351351351351351,0.9675675675675675,34.6586,20,Wilson Garden,0.23392105626266238,0.4358974358974359,9.122921194243833,2,Morning Peak (08-12),0.937,0.21918402971811465,5.7,44
166_266,12.949901776605055,77.69966630077579,540,CAR,No Junction,0.0,0.8815740740740741,1.0327777777777778,359.13599999999997,306,HAL Old Airport,4.7854612376160315,6.0,186.6329882670252,0,Late Night (00-04),0.665,3.182331723014661,41.3,30
166_278,12.950158711904763,77.7176838404762,42,SCOOTER,No Junction,0.0,0.9333333333333333,0.7833333333333333,29.892,10,Whitefield,0.11433754051901687,0.8205128205128205,4.459164080241658,2,Morning Peak (08-12),0.712,0.08140832884954001,2.3,45
167_147,12.95107036,77.52152993666667,30,CAR,No Junction,0.0,0.9700000000000001,1.22,38.421,27,Byatarayanapura,0.29232449787506826,0.07692307692307693,11.400655417127663,2,Morning Peak (08-12),1.281,0.3744676817779624,9.2,229
167_159,12.951281366666667,77.53950396153846,39,CAR,BTP096 - Gali Anjaneya Temple,1.0,0.9025641025641027,1.2128205128205127,43.5396,28,Byatarayanapura,0.30278667929528424,0.28205128205128205,11.808680492516086,0,Late Night (00-04),1.116,0.33790993409353726,8.4,46
167_160,12.95187675079365,77.54042166825396,63,CAR,BTP096 - Gali Anjaneya Temple,1.0,0.7476190476190476,0.965079365079365,51.259,50,Byatarayanapura,0.38635928615584153,0.3333333333333333,15.068012160077819,0,Late Night (00-04),0.814,0.314496458930855,7.9,46
167_184,12.951692399999999,77.57689844000001,55,CAR,BTP106 - VV Puram College,1.0,0.6672727272727272,0.869090909090909,49.0334,24,V.V.Puram (C.Pet),0.18592114946422403,0.7948717948717948,7.250924829104737,2,Morning Peak (08-12),0.892,0.16584166532208783,4.4,230
167_193,12.951438951282052,77.5906005025641,39,SCOOTER,BTP121 - KH Circle,1.0,0.6307692307692307,0.7999999999999999,27.5262,31,Wilson Garden,0.26484676427574805,0.20512820512820512,10.329023806754174,2,Morning Peak (08-12),0.706,0.1869818155786781,4.9,47
167_204,12.951518001923079,77.60729361538462,52,CAR,BTP132 - Anepalya Junction,1.0,0.6096153846153846,0.9807692307692307,45.2166,18,Ashok Nagar,0.14748747085553843,0.8717948717948718,5.752011363365999,2,Morning Peak (08-12),0.87,0.12831409964431842,3.5,231
167_205,12.951656763265305,77.60791184489797,49,CAR,BTP132 - Anepalya Junction,1.0,0.6163265306122448,0.963265306122449,45.7938,42,Ashok Nagar,0.4274363721568659,0.1794871794871795,16.67001851411777,2,Morning Peak (08-12),0.935,0.39965300796666964,9.7,232
167_266,12.951300093882587,77.69989494528232,232,CAR,No Junction,0.0,0.893103448275862,1.0810344827586207,190.036,159,HAL Old Airport,1.8599271075980484,1.8717948717948718,72.53715719632389,0,Late Night (00-04),0.819,1.5232803011228015,26.7,30
167_278,12.951503639573199,77.7174734284193,283,SCOOTER,No Junction,0.0,0.9017667844522967,0.8946996466431095,261.977,105,Whitefield,1.3446076938683142,4.564102564102564,52.43970006086425,2,Morning Peak (08-12),0.926,1.245106724522059,23.3,45
168_160,12.952352741130484,77.54101883985128,371,SCOOTER,BTP096 - Gali Anjaneya Temple,1.0,0.6889487870619946,0.7881401617250673,242.6398,279,Byatarayanapura,2.2762303591507305,2.358974358974359,88.77298400687849,0,Late Night (00-04),0.654,1.4886546548845778,26.3,46
168_161,12.953211853152071,77.54203173472166,165,PASSENGER AUTO,BTP096 - Gali Anjaneya Temple,1.0,0.7315151515151516,0.9618181818181818,160.381,121,Byatarayanapura,1.2006956485144038,1.1282051282051282,46.827130292061746,0,Late Night (00-04),0.972,1.1670761703560004,22.3,46
168_193,12.952476107142857,77.59074626785714,28,CAR,BTP121 - KH Circle,1.0,0.6392857142857142,1.0142857142857142,25.3656,28,Wilson Garden,0.1278774512952117,0.0,4.987220600513256,2,Morning Peak (08-12),0.906,0.11585697087346179,3.2,47
168_266,12.952403094753786,77.7001175043437,154,CAR,No Junction,0.0,0.868831168831169,0.9824675324675325,107.85,81,HAL Old Airport,0.9477849161366902,1.8717948717948718,36.963611729330914,0,Late Night (00-04),0.7,0.6634494412956832,14.7,30
168_278,12.952319496551725,77.71752903448275,29,CAR,No Junction,0.0,0.8827586206896553,0.9517241379310345,26.54,12,Whitefield,0.12023866932068046,0.4358974358974359,4.689308103506538,2,Morning Peak (08-12),0.915,0.11001838242842263,3.0,45
169_161,12.953624778401315,77.54269785292429,239,PASSENGER AUTO,"BTP095 - Satellite Bus Stand, Mysore Road",1.0,0.7154811715481172,0.8451882845188284,208.9516,178,Byatarayanapura,1.745826269898608,1.564102564102564,68.08722452604572,0,Late Night (00-04),0.874,1.5258521598913835,26.7,46
169_162,12.953860045070424,77.54349575323944,355,SCOOTER,"BTP095 - Satellite Bus Stand, Mysore Road",1.0,0.7152112676056337,0.7785915492957746,285.8206,303,Byatarayanapura,2.485062988808238,1.3333333333333333,96.9174565635213,2,Morning Peak (08-12),0.805,2.000475705990632,31.7,46
169_181,12.954009992307693,77.57222016923077,26,CAR,BTP106 - VV Puram College,1.0,0.6,0.8,10.8576,18,V.V.Puram (C.Pet),0.09554223394793113,0.20512820512820512,3.726147123969314,0,Late Night (00-04),0.418,0.039936653790235206,1.1,233
169_182,12.954608356521737,77.57379180434783,23,CAR,BTP106 - VV Puram College,1.0,0.6,0.9173913043478261,12.667200000000001,9,V.V.Puram (C.Pet),0.10983109770462576,0.358974358974359,4.283412810480405,1,Early Morning (04-08),0.551,0.0605169348352488,1.7,234
169_188,12.95469765357143,77.5827113892857,28,SCOOTER,BTP119 - Minerva Circle,1.0,0.8196428571428571,0.7928571428571428,28.9601,25,City Market,0.1863313096327374,0.07692307692307693,7.266921075676757,2,Morning Peak (08-12),1.034,0.19266657416025046,5.1,48
169_189,12.954244979999999,77.584197275,40,CAR,BTP120 - Lalbagh Main Gate Junction,1.0,0.69,0.8949999999999999,39.6162,39,City Market,0.21586275852542455,0.02564102564102564,8.418647582491557,2,Morning Peak (08-12),0.99,0.2137041309401703,5.6,48
169_190,12.954643574829932,77.5854991632653,147,CAR,BTP120 - Lalbagh Main Gate Junction,1.0,0.6034013605442177,0.9850340136054423,102.7026,100,Wilson Garden,1.0278893068984007,1.205128205128205,40.08768296903763,0,Late Night (00-04),0.699,0.7184946255219821,15.6,48
169_193,12.954222883333333,77.59019008571428,42,CAR,BTP103 - Shanti Nagar TTMC,1.0,0.6404761904761904,0.95,38.0796,39,Wilson Garden,0.35685342885265403,0.07692307692307693,13.917283725253508,1,Early Morning (04-08),0.907,0.3236660599693572,8.1,47
169_194,12.954057985,77.591544855,40,CAR,BTP103 - Shanti Nagar TTMC,1.0,0.6425,0.9775,37.6038,33,Wilson Garden,0.28006490928956623,0.1794871794871795,10.922531462293083,1,Early Morning (04-08),0.94,0.26326101473219227,6.7,47
169_195,12.95450284868421,77.59316824868421,76,CAR,"BTP102 - BMTC Junction, KH Road",1.0,0.6276315789473683,0.9355263157894737,73.1783,63,Wilson Garden,0.582775419285583,0.3333333333333333,22.728241352137736,2,Morning Peak (08-12),0.963,0.5612127287720163,12.8,47
170_145,12.955998863888889,77.51848427037038,108,SCOOTER,No Junction,0.0,0.7259259259259259,0.6296296296296297,56.620000000000005,46,Byatarayanapura,0.40767823674187503,1.5897435897435896,15.899451232933126,3,Afternoon (12-16),0.524,0.21362339605274253,5.6,49
170_163,12.955514882142856,77.54563634642857,28,CAR,"BTP094 - Sri Skanda Complex, Mysore Road",1.0,0.8178571428571428,1.217857142857143,33.5517,21,Byatarayanapura,0.17832243602597572,0.1794871794871795,6.954575005013054,2,Morning Peak (08-12),1.198,0.2136302783591189,5.6,235
170_164,12.955800318518518,77.54623805,54,CAR,"BTP094 - Sri Skanda Complex, Mysore Road",1.0,0.7037037037037037,1.0777777777777777,57.5497,35,Byatarayanapura,0.24041146847471928,0.48717948717948717,9.376047270514052,1,Early Morning (04-08),1.066,0.2562786253940508,6.6,236
170_184,12.956369358333333,77.57700476666668,36,PASSENGER AUTO,BTP118 - Basappa Circle,1.0,0.6861111111111111,0.9555555555555555,32.7834,27,City Market,0.25710803675419297,0.23076923076923078,10.027213433413525,2,Morning Peak (08-12),0.911,0.2342254214830698,6.1,48
170_185,12.95594361891892,77.57798001351352,37,SCOOTER,BTP118 - Basappa Circle,1.0,0.6864864864864865,0.8648648648648649,33.7688,32,V.V.Puram (C.Pet),0.3341277769621988,0.1282051282051282,13.030983301525756,2,Morning Peak (08-12),0.913,0.30505866036648754,7.7,48
170_186,12.955306927058823,77.57988151647058,85,SCOOTER,BTP119 - Minerva Circle,1.0,0.6894117647058823,0.7705882352941177,71.9888,69,City Market,0.6420381023909183,0.41025641025641024,25.039485993245815,2,Morning Peak (08-12),0.847,0.5438062727251077,12.5,48
170_190,12.955384438157894,77.58569237280702,228,CAR,BTP192 - Urvashi Theater,1.0,0.6043859649122806,0.8986842105263159,169.7696,172,Wilson Garden,1.7142907233023585,1.435897435897436,66.85733820879199,2,Morning Peak (08-12),0.745,1.2771465888602571,23.7,48
170_194,12.955631612,77.592056348,25,CAR,"BTP102 - BMTC Junction, KH Road",1.0,0.628,0.924,23.4884,21,Wilson Garden,0.17634410046873214,0.10256410256410256,6.8774199182805535,2,Morning Peak (08-12),0.94,0.1657634544406082,4.4,47
170_272,12.956345794999999,77.70872528,20,MAXI-CAB,No Junction,0.0,0.7,1.1400000000000001,11.676,14,HAL Old Airport,0.14578539993205492,0.15384615384615385,5.685630597350141,0,Late Night (00-04),0.584,0.08513867356032007,2.4,237
170_274,12.95616315,77.711511165,20,MAXI-CAB,No Junction,0.0,0.73,1.0299999999999998,13.379999999999999,18,HAL Old Airport,0.18794045164527892,0.05128205128205128,7.329677614165878,1,Early Morning (04-08),0.669,0.1257321621506916,3.4,238
170_276,12.956008241818182,77.71486863272727,55,SCOOTER,No Junction,0.0,0.7236363636363636,0.8945454545454544,36.814,46,HAL Old Airport,0.4513420829602977,0.23076923076923078,17.60234123545161,1,Early Morning (04-08),0.669,0.3019478535004392,7.6,51
170_278,12.955735807142858,77.718302425,28,CAR,No Junction,0.0,0.7660714285714285,0.9678571428571429,23.023,15,Whitefield,0.15407170623777497,0.3333333333333333,6.008796543273224,1,Early Morning (04-08),0.822,0.126646942527451,3.4,239
170_287,12.956241112138196,77.73151976832196,25,CAR,No Junction,0.0,0.736,0.9159999999999999,15.474,21,Whitefield,0.17461404768319372,0.10256410256410256,6.809947859644554,0,Late Night (00-04),0.619,0.10808609551589692,3.0,240
170_288,12.956338876923077,77.73225118461538,26,CAR,No Junction,0.0,0.7423076923076923,0.9153846153846155,22.194,22,Whitefield,0.2413631639218083,0.10256410256410256,9.413163392950523,2,Morning Peak (08-12),0.854,0.20612414198922427,5.4,241
171_145,12.957048149618322,77.51861126870229,131,SCOOTER,No Junction,0.0,0.7229007633587785,0.7122137404580152,80.151,64,Byatarayanapura,0.8370179622384822,1.7179487179487178,32.64370052730081,2,Morning Peak (08-12),0.612,0.5122549928899511,11.9,49
171_146,12.957540741509433,77.51937067169811,53,CAR,No Junction,0.0,0.7962264150943396,0.9622641509433962,38.796,48,Byatarayanapura,0.3681825943640065,0.1282051282051282,14.359121180196254,2,Morning Peak (08-12),0.732,0.2695096590744528,6.9,49
171_168,12.957494742307691,77.55249322307692,26,PASSENGER AUTO,"BTP093 - Toll Gate, Mysore Road",1.0,0.7923076923076923,0.9769230769230769,25.3292,16,Chamarajpet,0.1327785687196503,0.2564102564102564,5.178364180066362,0,Late Night (00-04),0.974,0.12932632593293938,3.5,52
171_178,12.957776713513514,77.56739252162163,37,SCOOTER,BTP214 - 5th Main Chamrajpet  Junction,1.0,0.7891891891891891,0.8216216216216216,35.9268,31,Chamarajpet,0.22471162799401279,0.15384615384615385,8.763753491766499,2,Morning Peak (08-12),0.971,0.2181949907821864,5.7,48
171_179,12.957393870091868,77.56907698003396,43,SCOOTER,BTP217 - Baleyele Junction,1.0,0.6465116279069767,0.6883720930232557,31.1688,16,V.V.Puram (C.Pet),0.25111203961297185,0.6923076923076923,9.793369544905904,2,Morning Peak (08-12),0.725,0.18205622871940458,4.8,48
171_183,12.956845539285714,77.57518007857142,112,SCOOTER,BTP105 - Shivasankara Circle,1.0,0.6437499999999999,0.6339285714285714,47.2368,63,V.V.Puram (C.Pet),0.5655845380745104,1.2564102564102564,22.057796984905906,1,Early Morning (04-08),0.422,0.23867667506744336,6.2,48
171_184,12.957043970408163,77.57738970306123,98,SCOOTER,BTP118 - Basappa Circle,1.0,0.6612244897959183,0.7326530612244898,74.529,84,City Market,0.7712308474285733,0.358974358974359,30.078003049714354,2,Morning Peak (08-12),0.76,0.5861354440457157,13.3,48
171_185,12.957729074285714,77.57755427142858,35,SCOOTER,BTP118 - Basappa Circle,1.0,0.6657142857142857,0.7771428571428571,27.4508,32,City Market,0.31217053920152626,0.07692307692307693,12.174651028859527,3,Afternoon (12-16),0.784,0.2447417027339966,6.3,48
171_187,12.957322119277109,77.58126872048193,83,SCOOTER,BTP167 - JC Road Junction,1.0,0.7120481927710842,0.7325301204819277,67.1424,33,City Market,0.348087669084416,1.2820512820512822,13.57541909429222,2,Morning Peak (08-12),0.809,0.28160292428929257,7.2,48
171_188,12.957797722084763,77.58227114615784,66,CAR,BTP167 - JC Road Junction,1.0,0.7212121212121211,1.0075757575757576,70.0947,47,City Market,0.3977086805656712,0.48717948717948717,15.510638542061178,0,Late Night (00-04),1.062,0.42236661876074283,10.2,48
171_190,12.957485229411764,77.586187375,136,CAR,BTP192 - Urvashi Theater,1.0,0.6102941176470589,0.8610294117647058,100.0142,104,Wilson Garden,1.0474564714930192,0.8205128205128205,40.85080238822774,1,Early Morning (04-08),0.735,0.7698805065473692,16.5,48
171_229,12.957732883870968,77.64455884516128,31,CAR,No Junction,0.0,0.6,1.032258064516129,19.944,21,Jeevanbheemanagar,0.17431003983994114,0.2564102564102564,6.798091553757706,2,Morning Peak (08-12),0.643,0.11208135561708216,3.1,53
171_266,12.956942717577615,77.69969036044552,31,CAR,No Junction,0.0,0.7612903225806451,0.8935483870967742,24.994999999999997,29,HAL Old Airport,0.21182520701439372,0.05128205128205128,8.261183073561355,2,Morning Peak (08-12),0.806,0.17073111685360134,4.5,50
171_267,12.957405646769514,77.70105927369319,621,SCOOTER,No Junction,0.0,0.6847020933977456,0.7560386473429952,335.995,501,HAL Old Airport,4.456674804165651,3.076923076923077,173.81031736246038,2,Morning Peak (08-12),0.541,2.411061069053617,35.4,50
171_268,12.956903644289886,77.70268986455783,193,CAR,No Junction,0.0,0.6849740932642486,0.8797927461139895,117.689,159,HAL Old Airport,1.5533826552994283,0.8717948717948718,60.5819235566777,2,Morning Peak (08-12),0.61,0.9475634197326512,19.2,50
171_269,12.956760841996417,77.70379554989898,99,CAR,No Junction,0.0,0.7191919191919193,0.8656565656565657,49.458,80,HAL Old Airport,0.6975387507452744,0.48717948717948717,27.2040112790657,0,Late Night (00-04),0.5,0.3487693753726372,8.6,50
171_272,12.95671986764706,77.70867776764706,34,MAXI-CAB,No Junction,0.0,0.7,1.1176470588235294,16.212,23,HAL Old Airport,0.2458010459001683,0.28205128205128205,9.586240790106563,0,Late Night (00-04),0.477,0.11724709889438027,3.2,242
171_276,12.957001225805122,77.71514852021048,127,CAR,No Junction,0.0,0.7496062992125984,0.9393700787401574,88.733,108,HAL Old Airport,0.9443823008256266,0.48717948717948717,36.83090973219944,2,Morning Peak (08-12),0.699,0.6601232282771129,14.6,51
